pkg_order,action,username,length
1662372029,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> PickupBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1497590627,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> PickupBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1150949410,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> PickupBill -> updatePickedByCod,quanvc5,9
1940509025,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> PickupBill -> updatePickedByCod,quanvc5,9
1601837395,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> PickupBill -> updatePickedByCod,quanvc5,9
1122512935,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> PickupBill -> updatePickedByCod,quanvc5,9
1410408003,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> PickupBill -> updatePickedByCod,quanvc5,9
1112383642,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1096178664,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1457635252,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1263851022,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1381000606,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1871723377,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1939334068,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1659612046,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1963900364,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1714181479,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1279384899,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1850022053,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1195480226,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1735497756,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1197012240,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1710703409,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1652565824,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> importStationByDistributer -> distributorCfmReturning,quanvc5,11
1859892614,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1287249800,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1752430890,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1857552200,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1926068389,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1210230346,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1721838483,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1246045650,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1443086352,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1123541194,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1268312168,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1708594871,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1138745360,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1018823257,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1025122789,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1530079396,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1324225260,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1431015531,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1882197492,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1369345105,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1270067232,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1831883315,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1970616071,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1294440683,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1433710171,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod,quanvc5,9
1725761460,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,10
1104578621,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,10
1127415498,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,11
1574055885,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,16
1346527123,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1412407051,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1047246861,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1546905783,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1107764022,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1734882677,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1773106345,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1398453119,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1901603233,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1424755402,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1732228731,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1003194073,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1150226485,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1147254102,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1715350193,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1937912925,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1853939738,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill,quanvc5,9
1210314246,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill,quanvc5,9
1874493233,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill,quanvc5,9
1199402854,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1449313322,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> distributorCfmReturning -> importStationByDistributer,quanvc5,11
1957358376,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,16
1512964141,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer,quanvc5,13
1545824418,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1178344717,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1909319646,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1194323854,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1146629518,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1618567553,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1105693605,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1696380248,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1168137773,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1062125091,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1892123484,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1694460090,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1257130757,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1451982157,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1463577742,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1745713137,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1227967578,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1798770694,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1912079250,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1594316436,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1996648664,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus,quanvc5,9
1409876637,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus,quanvc5,9
1309770643,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus,quanvc5,9
1849107120,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus,quanvc5,9
1951295436,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus,quanvc5,9
1214540097,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus,quanvc5,9
1704685316,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> updatePickedByCod -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus,quanvc5,9
1443912980,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,10
1460079961,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,16
1846827560,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,16
1009053992,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1898614395,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1644223140,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1038099082,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
